Day fraction since midnight on 11/23/2019	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	coagulant pump ()	clay pump ()	clay flow rate (mL/s)	waste pump ()
0.81106646	93.59788513	87.59700012	0.00363188	0.00000000	43.17977528	8.16293785	0.00245001	-42.25352113
0.81107805	96.03265381	87.53089142	0.00363188	0.00000000	43.17977528	7.99290474	0.00239857	-42.25352113
0.81108961	98.13751984	86.64239502	0.00363188	0.00000000	43.17977528	7.84277055	0.00235316	-42.25352113
0.81110119	99.86286163	86.44380951	0.00363188	0.00000000	43.17977528	7.84555167	0.00231503	-42.25352113
0.81111277	101.59232330	88.50954437	0.00363188	0.00000000	43.17977528	7.71695662	0.00227604	-42.25352113
0.81112433	103.51641846	87.83534241	0.00363188	0.00000000	43.17977528	7.58441482	0.00223157	-42.25352113
0.81113591	105.32668304	88.37559509	0.00363188	0.00000000	43.17977528	7.43335053	0.00218848	-42.25352113
0.81114748	106.37844849	88.37559509	0.00363188	0.00000000	43.17977528	7.28851774	0.00218608	-42.25352113
0.81115906	107.24781036	87.96497345	0.00363188	0.00000000	43.17977528	7.19695416	0.00215852	-42.25352113
0.81117064	108.13770294	87.13415527	0.00363188	0.00000000	43.17977528	7.11698494	0.00213443	-42.25352113
0.81118222	108.13770294	87.03678131	0.00363188	0.00000000	43.17977528	7.03387018	0.00210944	-42.25352113
0.81119378	110.41493225	87.24265289	0.00363188	0.00000000	43.17977528	7.01727115	0.00210445	-42.25352113
0.81120536	110.41493225	87.24265289	0.00363188	0.00000000	43.17977528	6.82937721	0.00204789	-42.25352113
0.81121693	110.87348175	87.05949402	0.00363188	0.00000000	43.17977528	6.77269114	0.00203084	-42.25352113
0.81122851	111.05077362	88.16084290	0.00363188	0.00000000	43.17977528	6.74005597	0.00202095	-42.25352113
0.81124007	111.05077362	88.83750916	0.00363188	0.00000000	43.17977528	6.71684627	0.00201407	-42.25352113
0.81125165	110.33520508	87.45528412	0.00363188	0.00000000	43.17977528	6.70370992	0.00202438	-42.25352113
0.81126323	109.74300385	88.23365784	0.00363188	0.00000000	43.17977528	6.73567788	0.00203141	-42.25352113
0.81127480	108.82353973	88.35861206	0.00363188	0.00000000	43.17977528	6.75965744	0.00204611	-42.25352113
0.81128638	107.96859741	87.75971985	0.00363188	0.00000000	43.17977528	6.81248349	0.00204298	-42.25352113
0.81129797	107.02962494	87.15288544	0.00363188	0.00000000	43.17977528	6.85910601	0.00205702	-42.25352113
0.81130952	105.78818512	87.73416901	0.00363188	0.00000000	43.17977528	6.91427318	0.00207366	-42.25352113
0.81132110	104.37958527	87.64822388	0.00363188	0.00000000	43.17977528	6.99423092	0.00209776	-42.25352113
0.81133267	103.04980469	87.93280029	0.00363188	0.00000000	43.17977528	7.08968377	0.00212652	-42.25352113
0.81134425	100.64595032	87.35505676	0.00363188	0.00000000	43.17977528	7.18204727	0.00215434	-42.25352113
0.81135582	100.64595032	87.35505676	0.00363188	0.00000000	43.17977528	7.35939335	0.00220776	-42.25352113
0.81136739	99.74748230	86.29782104	0.00363188	0.00000000	43.17977528	7.42621222	0.00222793	-42.25352113
0.81137897	98.57624817	86.04047394	0.00363188	0.00000000	43.17977528	7.51552255	0.00225479	-42.25352113
0.81139054	97.58078003	85.96508026	0.00363188	0.00000000	43.17977528	7.59390743	0.00227840	-42.25352113
0.81140213	96.50370026	86.54924011	0.00363188	0.00000000	43.17977528	7.67956041	0.00230418	-42.25352113
0.81141369	95.35433960	85.91052246	0.00363188	0.00000000	43.17977528	7.77359098	0.00233249	-42.25352113
0.81142526	94.72731781	86.58545685	0.00363188	0.00000000	43.17977528	7.77921317	0.00234920	-42.25352113
0.81143684	93.92360687	86.07433319	0.00363188	0.00000000	43.17977528	7.83679812	0.00237060	-42.25352113
0.81144842	93.33367920	87.22289276	0.00363188	0.00000000	43.17977528	7.90925309	0.00238774	-42.25352113
0.81145999	92.83537292	86.83270264	0.00363188	0.00000000	43.17977528	7.96522106	0.00239016	-42.25352113
0.81147156	92.47386169	87.66525269	0.00363188	0.00000000	43.17977528	8.01705033	0.00240576	-42.25352113
0.81148313	92.30242157	87.66525269	0.00363188	0.00000000	43.17977528	8.05960179	0.00241853	-42.25352113
0.81149471	92.27613068	85.74842072	0.00363188	0.00000000	43.17977528	8.08409842	0.00242867	-42.25352113
0.81150629	92.29026031	85.74842072	0.00363188	0.00000000	43.17977528	8.10591619	0.00243247	-42.25352113
0.81151785	92.29026031	86.30055237	0.00363188	0.00000000	43.17977528	8.11724801	0.00243718	-42.25352113
0.81152943	92.40479279	87.87042999	0.00363188	0.00000000	43.17977528	8.13315467	0.00243939	-42.25352113
0.81154101	92.40479279	89.03591156	0.00363188	0.00000000	43.17977528	8.13801736	0.00244210	-42.25352113
0.81155258	93.16365814	91.22918701	0.00363188	0.00000000	43.17977528	8.15143429	0.00244742	-42.25352113
0.81156416	93.44320679	91.66911316	0.00363188	0.00000000	43.17977528	8.11384508	0.00243476	-42.25352113
0.81157572	95.43003082	92.05106354	0.00363188	0.00000000	43.17977528	8.10670270	0.00243259	-42.25352113
0.81158730	95.43003082	92.05106354	0.00363188	0.00000000	43.17977528	7.96733091	0.00239061	-42.25352113
0.81159888	97.69659424	92.79103088	0.00363188	0.00000000	43.17977528	7.80481178	0.00234165	-42.25352113
0.81161045	101.05445099	92.98609161	0.00363188	0.00000000	43.17977528	7.80619657	0.00226647	-42.25352113
0.81162203	103.70697021	92.74986267	0.00363188	0.00000000	43.17977528	7.35148132	0.00220510	-42.25352113
0.81163359	105.98741150	92.44651794	0.00363188	0.00000000	43.17977528	7.17276754	0.00215131	-42.25352113
0.81164517	108.86656952	92.16337585	0.00363188	0.00000000	43.17977528	6.94311392	0.00208214	-42.25352113
0.81165675	111.01554871	92.81173706	0.00363188	0.00000000	43.17977528	6.76256688	0.00202779	-42.25352113
0.81166833	112.62065887	93.38233185	0.00363188	0.00000000	43.17977528	6.74932191	0.00198553	-42.25352113
0.81167991	113.55487823	93.59255219	0.00363188	0.00000000	43.17977528	6.60302289	0.00195642	-42.25352113
0.81169148	114.32151794	93.48181915	0.00363188	0.00000000	43.17977528	6.50913288	0.00195150	-42.25352113
0.81170304	115.52846527	92.92563629	0.00363188	0.00000000	43.17977528	6.42199429	0.00192532	-42.25352113
0.81171462	116.63634491	92.06646729	0.00363188	0.00000000	43.17977528	6.29995715	0.00188860	-42.25352113
0.81172619	117.62105560	94.69226074	0.00363188	0.00000000	43.17977528	6.18312801	0.00185346	-42.25352113
0.81173777	118.49265289	94.60566711	0.00363188	0.00000000	43.17977528	6.07391789	0.00182052	-42.25352113
0.81174935	119.37716675	94.57605743	0.00363188	0.00000000	43.17977528	5.97014851	0.00178941	-42.25352113
0.81176091	119.37716675	94.57605743	0.00363188	0.00000000	43.17977528	5.86985290	0.00175923	-42.25352113
0.81177249	119.18756866	93.58433533	0.00363188	0.00000000	43.17977528	5.84233234	0.00175086	-42.25352113
0.81178407	118.54051208	93.58433533	0.00363188	0.00000000	43.17977528	5.83034745	0.00174205	-42.25352113
0.81179564	118.54051208	91.86081696	0.00363188	0.00000000	43.17977528	5.83741042	0.00174798	-42.25352113
0.81180722	118.54051208	91.01425934	0.00363188	0.00000000	43.17977528	5.78109915	0.00173268	-42.25352113
0.81181878	116.24654388	91.99063110	0.00363188	0.00000000	43.17977528	5.92197897	0.00177503	-42.25352113
0.81183036	114.48029327	93.06798553	0.00363188	0.00000000	43.17977528	6.02172380	0.00180516	-42.25352113
0.81184194	112.76636505	93.76293182	0.00363188	0.00000000	43.17977528	6.12502116	0.00183636	-42.25352113
0.81185351	109.36688995	93.76293182	0.00363188	0.00000000	43.17977528	6.10964608	0.00186344	-42.25352113
0.81186508	109.36688995	96.29174042	0.00363188	0.00000000	43.17977528	6.33710377	0.00189944	-42.25352113
0.81187666	107.65803528	96.92243195	0.00363188	0.00000000	43.17977528	6.44686997	0.00193268	-42.25352113
0.81188823	105.93598938	96.90579224	0.00363188	0.00000000	43.17977528	6.56328491	0.00196843	-42.25352113
0.81189981	104.13500977	96.41837311	0.00363188	0.00000000	43.17977528	6.68700513	0.00200570	-42.25352113
0.81191138	102.73708344	96.81220245	0.00363188	0.00000000	43.17977528	6.78400536	0.00203495	-42.25352113
0.81192295	101.09239197	96.81220245	0.00363188	0.00000000	43.17977528	6.77914893	0.00207041	-42.25352113
0.81193453	98.83570099	96.81220245	0.00363188	0.00000000	43.17977528	7.06961680	0.00212099	-42.25352113
0.81194610	97.07050323	94.57431030	0.00363188	0.00000000	43.17977528	7.07136446	0.00216150	-42.25352113
0.81195768	95.55484772	93.95183563	0.00363188	0.00000000	43.17977528	7.20935928	0.00219758	-42.25352113
0.81196925	94.19490814	93.55117798	0.00363188	0.00000000	43.17977528	7.33056035	0.00219957	-42.25352113
0.81198082	92.15063477	93.78456879	0.00363188	0.00000000	43.17977528	7.44062786	0.00223423	-42.25352113
0.81199240	92.15063477	93.55795288	0.00363188	0.00000000	43.17977528	7.61208197	0.00228434	-42.25352113
0.81200398	91.37537384	93.96198273	0.00363188	0.00000000	43.17977528	7.68846152	0.00230733	-42.25352113
0.81201555	90.76071167	94.77043915	0.00363188	0.00000000	43.17977528	7.74780686	0.00232597	-42.25352113
0.81202713	90.16065216	94.33241272	0.00363188	0.00000000	43.17977528	7.81272613	0.00234560	-42.25352113
0.81203869	89.54566956	94.33241272	0.00363188	0.00000000	43.17977528	7.82457605	0.00235101	-42.25352113
0.81205027	89.54566956	93.81373596	0.00363188	0.00000000	43.17977528	7.89545416	0.00237047	-42.25352113
0.81206184	89.39768982	93.03284454	0.00363188	0.00000000	43.17977528	7.92954612	0.00238070	-42.25352113
0.81207343	89.52073669	93.78224182	0.00363188	0.00000000	43.17977528	7.93913761	0.00238267	-42.25352113
0.81208500	89.71566772	94.14549255	0.00363188	0.00000000	43.17977528	7.94600085	0.00238479	-42.25352113
0.81209656	90.69144440	95.23072052	0.00363188	0.00000000	43.17977528	7.89408521	0.00236912	-42.25352113
0.81210814	91.84229279	94.64411926	0.00363188	0.00000000	43.17977528	7.91074677	0.00234891	-42.25352113
0.81211972	93.79484558	94.64411926	0.00363188	0.00000000	43.17977528	7.83936482	0.00235254	-42.25352113
0.81213129	96.54338074	95.19767761	0.00363188	0.00000000	43.17977528	7.70708774	0.00231268	-42.25352113
0.81214287	99.18051910	96.12733459	0.00363188	0.00000000	43.17977528	7.50980192	0.00225325	-42.25352113
0.81215443	104.19515991	96.68190002	0.00363188	0.00000000	43.17977528	7.31529870	0.00219466	-42.25352113
0.81216601	104.19515991	96.74782562	0.00363188	0.00000000	43.17977528	6.93839940	0.00208005	-42.25352113
0.81217759	106.61380005	96.74782562	0.00363188	0.00000000	43.17977528	6.74707415	0.00202226	-42.25352113
0.81218916	110.96977997	96.74782562	0.00363188	0.00000000	43.17977528	6.73239581	0.00201784	-42.25352113
0.81220074	110.96977997	96.83358002	0.00363188	0.00000000	43.17977528	6.38696389	0.00191416	-42.25352113
0.81221230	112.50988007	96.07765198	0.00363188	0.00000000	43.17977528	6.24719329	0.00187196	-42.25352113
0.81222388	113.69448090	94.09556580	0.00363188	0.00000000	43.17977528	6.13921429	0.00183814	-42.25352113
0.81223546	114.71575928	94.09556580	0.00363188	0.00000000	43.17977528	6.02936831	0.00180740	-42.25352113
0.81224704	115.60437012	93.88752747	0.00363188	0.00000000	43.17977528	5.93128451	0.00177784	-42.25352113
0.81225861	116.49701691	94.92975616	0.00363188	0.00000000	43.17977528	5.83577155	0.00174926	-42.25352113
0.81227020	117.16092682	95.21366119	0.00363188	0.00000000	43.17977528	5.75138811	0.00172387	-42.25352113
0.81228175	117.53375244	94.70149231	0.00363188	0.00000000	43.17977528	5.73567800	0.00171769	-42.25352113
0.81229333	117.48422241	93.45318604	0.00363188	0.00000000	43.17977528	5.66130491	0.00169643	-42.25352113
0.81230490	116.91306305	93.32759857	0.00363188	0.00000000	43.17977528	5.62869301	0.00169836	-42.25352113
0.81231648	116.20135498	92.65631866	0.00363188	0.00000000	43.17977528	5.64570701	0.00169077	-42.25352113
0.81232805	115.59616089	91.58040619	0.00363188	0.00000000	43.17977528	5.66426823	0.00169647	-42.25352113
0.81233963	115.59616089	91.58040619	0.00363188	0.00000000	43.17977528	5.68123846	0.00170298	-42.25352113
0.81235120	113.05297089	90.30828857	0.00363188	0.00000000	43.17977528	5.83415012	0.00174798	-42.25352113
0.81236278	111.44279480	90.30903625	0.00363188	0.00000000	43.17977528	5.81468453	0.00177843	-42.25352113
0.81237435	111.44279480	91.55734253	0.00363188	0.00000000	43.17977528	5.91099769	0.00177030	-42.25352113
0.81238594	107.85721588	92.72442627	0.00363188	0.00000000	43.17977528	5.89080639	0.00176622	-42.25352113
0.81239749	106.64572906	93.35872650	0.00363188	0.00000000	43.17977528	6.14062988	0.00184147	-42.25352113
0.81240907	106.23065186	94.60443878	0.00363188	0.00000000	43.17977528	6.21641228	0.00186430	-42.25352113
0.81242065	105.36888885	94.58385468	0.00363188	0.00000000	43.17977528	6.23419123	0.00186970	-42.25352113
0.81243221	103.94013214	93.73426056	0.00363188	0.00000000	43.17977528	6.28689593	0.00188559	-42.25352113
0.81244379	100.76163483	92.52559662	0.00363188	0.00000000	43.17977528	6.38477697	0.00191507	-42.25352113
0.81245536	100.76163483	92.52559662	0.00363188	0.00000000	43.17977528	6.61965846	0.00198583	-42.25352113
0.81246694	100.76163483	91.55210876	0.00363188	0.00000000	43.17977528	6.61786703	0.00198529	-42.25352113
0.81247852	97.92559814	91.17135620	0.00363188	0.00000000	43.17977528	6.83108772	0.00204952	-42.25352113
0.81249008	96.53546906	91.10340118	0.00363188	0.00000000	43.17977528	6.93966960	0.00208221	-42.25352113
0.81250166	95.06205750	89.79224396	0.00363188	0.00000000	43.17977528	7.05808739	0.00211787	-42.25352113
0.81251325	93.97875214	89.08964539	0.00363188	0.00000000	43.17977528	7.06402472	0.00214509	-42.25352113
0.81252481	92.91970062	89.93344116	0.00363188	0.00000000	43.17977528	7.15757586	0.00217284	-42.25352113
0.81253639	91.92620087	89.21730042	0.00363188	0.00000000	43.17977528	7.24908633	0.00217536	-42.25352113
0.81254795	90.95420074	89.59829712	0.00363188	0.00000000	43.17977528	7.33977379	0.00220265	-42.25352113
0.81255953	90.10762787	89.77244568	0.00363188	0.00000000	43.17977528	7.43096919	0.00223010	-42.25352113
0.81257111	89.28294373	89.58522797	0.00363188	0.00000000	43.17977528	7.51438584	0.00225520	-42.25352113
0.81258268	89.28294373	89.64134216	0.00363188	0.00000000	43.17977528	7.59781886	0.00228035	-42.25352113
0.81259426	89.28294373	90.46913910	0.00363188	0.00000000	43.17977528	7.61993017	0.00228691	-42.25352113
0.81260584	89.28294373	90.53080750	0.00363188	0.00000000	43.17977528	7.64193694	0.00229353	-42.25352113
0.81261740	89.28294373	90.53080750	0.00363188	0.00000000	43.17977528	7.66097323	0.00229926	-42.25352113
0.81262898	87.29869843	89.93431091	0.00363188	0.00000000	43.17977528	7.83440353	0.00235145	-42.25352113
0.81264055	87.54927826	90.28313446	0.00363188	0.00000000	43.17977528	7.83414411	0.00235354	-42.25352113
0.81265213	88.05266571	90.04222107	0.00363188	0.00000000	43.17977528	7.82551948	0.00234871	-42.25352113
0.81266371	89.04196930	87.52328491	0.00363188	0.00000000	43.17977528	7.77541736	0.00233359	-42.25352113
0.81267527	90.04003906	86.80764008	0.00363188	0.00000000	43.17977528	7.71968528	0.00231679	-42.25352113
0.81268685	91.35980225	87.80486298	0.00363188	0.00000000	43.17977528	7.64076206	0.00229300	-42.25352113
0.81269842	91.35980225	87.79702759	0.00363188	0.00000000	43.17977528	7.65121843	0.00229766	-42.25352113
0.81271000	95.11506653	88.54258728	0.00363188	0.00000000	43.17977528	7.66924720	0.00221813	-42.25352113
0.81272158	97.59191895	87.93371582	0.00363188	0.00000000	43.17977528	7.39820427	0.00221991	-42.25352113
0.81273314	101.09805298	86.64923096	0.00363188	0.00000000	43.17977528	7.21930936	0.00216601	-42.25352113
0.81274472	103.35894012	86.20545959	0.00363188	0.00000000	43.17977528	6.95662828	0.00208689	-42.25352113
0.81275630	105.17590332	85.23122406	0.00363188	0.00000000	43.17977528	6.78170141	0.00203421	-42.25352113
0.81276787	107.78894806	85.16390228	0.00363188	0.00000000	43.17977528	6.63601893	0.00199032	-42.25352113
0.81277944	109.97393036	86.21749115	0.00363188	0.00000000	43.17977528	6.42549836	0.00192696	-42.25352113
0.81279101	109.97393036	86.21749115	0.00363188	0.00000000	43.17977528	6.24548833	0.00187271	-42.25352113
0.81280259	113.01020813	87.93719482	0.00363188	0.00000000	43.17977528	5.99344091	0.00179687	-42.25352113
0.81281417	113.85266876	88.92604065	0.00363188	0.00000000	43.17977528	5.90626476	0.00177057	-42.25352113
0.81282574	114.13414001	88.92604065	0.00363188	0.00000000	43.17977528	5.89369143	0.00176301	-42.25352113
0.81283731	113.66156769	88.24851227	0.00363188	0.00000000	43.17977528	5.83003400	0.00174765	-42.25352113
0.81284889	112.19020081	88.85652161	0.00363188	0.00000000	43.17977528	5.83614567	0.00174959	-42.25352113
0.81286046	112.19020081	90.28807068	0.00363188	0.00000000	43.17977528	5.92714201	0.00177599	-42.25352113
0.81287204	111.21262360	91.35314941	0.00363188	0.00000000	43.17977528	5.97811219	0.00179239	-42.25352113
0.81288362	110.33517456	90.49888611	0.00363188	0.00000000	43.17977528	6.02100472	0.00180538	-42.25352113
0.81289518	109.34502411	89.07093811	0.00363188	0.00000000	43.17977528	6.00290904	0.00182135	-42.25352113
0.81290676	108.12261963	88.10643768	0.00363188	0.00000000	43.17977528	6.05724169	0.00184310	-42.25352113
0.81291833	108.12261963	88.10643768	0.00363188	0.00000000	43.17977528	6.13407793	0.00183950	-42.25352113
0.81292992	105.69628143	89.29582214	0.00363188	0.00000000	43.17977528	6.29911855	0.00188923	-42.25352113
0.81294148	104.28222656	89.22667694	0.00363188	0.00000000	43.17977528	6.39372853	0.00191773	-42.25352113
0.81295307	102.84414673	89.25286102	0.00363188	0.00000000	43.17977528	6.38609711	0.00194754	-42.25352113
0.81296463	101.35949707	90.14144135	0.00363188	0.00000000	43.17977528	6.48756395	0.00197929	-42.25352113
0.81297620	99.45529938	90.14144135	0.00363188	0.00000000	43.17977528	6.59601924	0.00197869	-42.25352113
0.81298778	97.62566376	89.45521545	0.00363188	0.00000000	43.17977528	6.73883968	0.00202170	-42.25352113
0.81299936	96.00846863	91.15599060	0.00363188	0.00000000	43.17977528	6.87992352	0.00206419	-42.25352113
0.81301092	93.16500092	90.54724884	0.00363188	0.00000000	43.17977528	7.00848564	0.00210292	-42.25352113
0.81302250	93.16500092	90.96448517	0.00363188	0.00000000	43.17977528	7.23248171	0.00217035	-42.25352113
0.81303407	91.98107147	91.23919678	0.00363188	0.00000000	43.17977528	7.33699737	0.00220182	-42.25352113
0.81304565	90.96885681	91.43873596	0.00363188	0.00000000	43.17977528	7.42803057	0.00222928	-42.25352113
0.81305723	90.17456818	92.06603241	0.00363188	0.00000000	43.17977528	7.50721647	0.00225311	-42.25352113
0.81306879	89.36767578	92.27890015	0.00363188	0.00000000	43.17977528	7.51621126	0.00227665	-42.25352113
0.81308037	89.36767578	91.84656525	0.00363188	0.00000000	43.17977528	7.60762958	0.00228324	-42.25352113
